,num_parent_commits,merged_from_pull,lines_added,lines_deleted,lines_total,files_total,num_unique_file_formats,combined
4069,1,False,27,4,31,2,1,pass
4070,1,False,100,31,131,8,2,fail
4071,1,False,35,20,55,10,2,fail
4072,1,False,13,3,16,2,2,pass
4073,1,True,20,20,40,8,1,pass
4074,1,False,5,4,9,3,3,pass
4075,1,False,4,4,8,1,1,pass
4076,1,False,687,16,703,9,4,pass
4077,1,False,125,67,192,6,2,pass
4078,1,False,1,0,1,1,1,pass
4079,1,True,1,1,2,1,1,pass
4080,1,True,1,1,2,1,1,pass
4081,1,True,1,1,2,1,1,fail
4082,1,False,22,1,23,4,2,pass
4084,1,False,2,0,2,1,1,pass
4085,1,False,3,1,4,1,1,pass
4086,1,False,4,0,4,1,1,fail
4088,1,False,5,4,9,3,3,pass
4089,1,False,6,6,12,1,1,pass
4090,1,False,1,0,1,1,1,pass
4091,1,False,3,13,16,1,1,pass
4092,1,True,9,2,11,2,1,fail
4093,1,False,16,15,31,2,1,fail
4094,1,False,2,2,4,2,1,pass
4095,1,False,123,0,123,5,4,pass
4096,1,False,15,1,16,3,2,pass
4097,1,False,23,4,27,4,2,pass
4098,1,False,2,1,3,1,1,pass
4099,1,False,3,3,6,3,3,pass
4101,1,False,57,3,60,5,4,pass
4102,1,False,2,1,3,2,2,pass
4103,1,False,10,7,17,2,1,pass
4104,1,False,1,1,2,1,1,fail
4106,1,False,18,16,34,3,1,fail
4107,1,False,44,30,74,8,4,fail
4108,1,True,4,1,5,1,1,fail
4109,1,False,694,424,1118,18,5,fail
4110,1,False,2,2,4,1,1,pass
4111,1,False,177,6,183,9,5,fail
4112,1,False,11,11,22,1,1,pass
4113,1,False,11,8,19,1,1,pass
4114,1,False,49,1,50,4,3,fail
4115,1,False,409,7,416,4,2,pass
4116,1,False,5,4,9,3,3,pass
4117,1,False,17,1,18,1,1,pass
4119,1,False,1,0,1,1,1,pass
4120,1,True,1,12,13,1,1,pass
4121,1,True,108,2,110,4,3,pass
4122,1,False,175,21,196,7,2,pass
4123,1,False,11,24,35,1,1,pass
4124,1,False,24,5,29,3,2,pass
4126,1,False,20,1,21,2,2,pass
4127,1,False,1751,81,1832,23,5,fail
4128,1,False,4,4,8,1,1,fail
4129,1,True,1,1,2,1,1,pass
4130,1,False,5,4,9,3,3,pass
4133,1,False,1,59,60,1,1,pass
4135,1,False,131,8,139,1,1,fail
4136,1,False,1293,12,1305,18,4,pass
4137,1,False,38,2,40,6,4,pass
4138,1,False,13,5,18,2,1,pass
4139,1,False,39,0,39,3,2,pass
4140,1,False,63,3,66,7,2,pass
4141,1,False,20,20,40,7,2,pass
4142,1,False,13,2,15,2,2,pass
4143,1,False,5,4,9,3,3,pass
4144,1,False,9,0,9,1,1,pass
4145,1,False,4,7,11,2,2,pass
4146,1,False,43,8,51,4,2,pass
4147,1,False,11,11,22,1,1,pass
4148,1,False,5,4,9,3,3,pass
4149,1,False,41,3,44,3,2,fail
4151,1,True,1,1,2,1,1,fail
4152,1,False,18,3,21,3,2,fail
4153,1,True,3,3,6,3,1,fail
4154,1,False,2,1,3,2,2,fail
4156,1,False,15,9,24,1,1,fail
4158,1,False,87,7,94,6,2,fail
4159,1,False,117,8,125,5,3,fail
4160,1,False,5,4,9,3,3,fail
4161,1,False,2,1,3,2,2,fail
4162,1,False,11,1,12,2,2,fail
4163,1,False,13,6,19,1,1,fail
4164,1,False,3,2,5,1,1,fail
4165,1,False,2,2,4,2,2,fail
4166,1,False,8,1,9,2,2,fail
4167,1,False,5,4,9,3,3,fail
4168,1,False,0,1,1,1,1,fail
4169,2,False,181,101,282,34,4,fail
4170,1,False,2,2,4,2,2,fail
4171,1,False,1,1,2,1,1,fail
4172,1,False,2,2,4,2,2,fail
4173,1,False,13,15,28,1,1,pass
4174,1,False,52,33,85,9,2,pass
4175,1,False,4,3,7,3,2,pass
4176,1,False,2,1,3,2,2,pass
4177,1,False,2,1,3,1,1,pass
4178,1,False,9,5,14,1,1,pass
4179,1,False,5,5,10,3,1,pass
4180,1,False,21,5,26,3,2,pass
4181,1,False,1,1,2,1,1,pass
4182,1,False,3,1,4,1,1,pass
4183,1,False,2,0,2,1,1,fail
4184,1,False,50,2,52,4,1,fail
4185,1,False,25,9,34,2,2,pass
4186,1,False,64,21,85,8,4,pass
4187,1,False,39,35,74,3,2,pass
4188,1,False,39,0,39,8,2,pass
4189,1,True,2,2,4,1,1,pass
4190,1,False,6,6,12,1,1,pass
4192,1,True,26,0,26,3,2,pass
4193,1,True,93,2,95,4,2,pass
4194,1,True,22,1,23,2,1,pass
4195,1,True,1,1,2,1,1,fail
4196,2,False,9,9,18,5,1,pass
4198,1,True,1,1,2,1,1,pass
4199,1,True,42,41,83,19,3,fail
4200,1,False,2,1,3,1,1,pass
4203,1,False,12,8,20,3,3,pass
4204,1,False,21,9,30,2,1,pass
4205,1,False,94,25,119,8,3,fail
4206,1,False,124,7,131,8,4,pass
4207,1,False,5,5,10,2,2,pass
4208,1,False,6,6,12,1,1,pass
4209,1,False,1,1,2,1,1,pass
4210,1,False,137,4,141,10,6,fail
4211,1,False,23,14,37,3,2,pass
4212,1,False,94,17,111,7,1,pass
4213,1,True,47,47,94,20,1,pass
4214,1,False,1,0,1,1,1,pass
4215,1,True,6,0,6,3,2,pass
4216,1,False,18,4,22,8,3,pass
4217,1,False,61,8,69,8,3,pass
4218,1,True,8,8,16,4,1,pass
4219,1,False,40,1,41,2,1,pass
4220,1,False,1,0,1,1,1,pass
4221,1,False,4,3,7,1,1,pass
4222,1,False,2,2,4,2,2,pass
4223,1,False,8,3,11,2,1,pass
4225,1,True,3065,844,3909,67,4,pass
4226,1,False,8,3,11,2,1,pass
4227,1,True,43,34,77,8,3,fail
4228,1,False,1,0,1,1,1,pass
4229,1,False,1,2,3,1,1,fail
4230,1,False,106,9,115,5,2,fail
4231,1,False,94,15,109,4,1,fail
4232,1,True,11,0,11,1,1,fail
4233,1,True,1,1,2,1,1,fail
4234,1,False,2,2,4,2,2,fail
4235,1,False,7,3,10,1,1,fail
4236,1,False,48,29,77,3,3,fail
4237,1,False,2,2,4,1,1,fail
4238,1,False,6,2,8,1,1,fail
4239,1,False,1,1,2,1,1,fail
4240,1,False,128,10,138,8,2,fail
4241,1,False,10,3,13,1,1,fail
4242,1,False,6,2,8,2,1,fail
4243,1,False,2,2,4,2,2,pass
4244,1,False,44,11,55,1,1,fail
4245,1,False,1,1,2,1,1,fail
4246,1,False,2,2,4,2,2,fail
4247,1,False,2,2,4,1,1,pass
4248,1,False,15,1,16,1,1,pass
4249,1,True,18,2,20,1,1,pass
4250,1,True,130,1,131,7,4,pass
4251,1,True,48,25,73,4,1,pass
4252,1,True,1843,236,2079,11,8,pass
4253,1,False,2,2,4,2,2,pass
4254,1,False,24,24,48,2,1,pass
4255,1,True,1,1,2,1,1,pass
4256,1,True,24,2,26,2,1,pass
4257,1,True,1,1,2,1,1,pass
4258,1,True,1,1,2,1,1,pass
4259,2,False,109,20,129,13,4,pass
4260,1,False,5,4,9,3,3,pass
4261,1,False,1,0,1,1,1,pass
4263,1,False,2,2,4,2,2,pass
4264,1,True,1,1,2,1,1,pass
4265,1,False,2,1,3,1,1,pass
4266,1,False,18,1,19,3,2,fail
4267,1,False,58,67,125,2,1,pass
4268,1,True,590,531,1121,33,1,pass
4269,1,True,135,24,159,4,1,fail
4270,1,False,2,1,3,2,2,pass
4271,1,False,65,8,73,6,1,pass
4272,2,False,38,0,38,3,2,pass
4273,1,False,38,0,38,3,2,pass
4274,1,False,55,65,120,1,1,pass
4275,1,False,65,55,120,1,1,pass
4276,2,False,1,1,2,1,1,pass
4277,1,False,1,1,2,1,1,fail
4279,1,False,5,4,9,3,3,pass
4280,1,False,1,0,1,1,1,pass
4281,1,False,42,2,44,3,2,pass
4282,1,False,42,11,53,2,1,pass
4283,1,False,2,1,3,2,2,pass
4284,1,False,389,13,402,11,6,fail
4286,1,True,62,22,84,4,1,pass
4287,1,False,5,4,9,3,3,pass
4324,1,True,78,6,84,7,3,pass
4325,1,True,42,55,97,3,1,pass
4326,1,False,5,4,9,3,3,pass
4327,1,False,5,1,6,1,1,pass
4328,1,True,2,2,4,1,1,pass
4329,1,False,2,2,4,2,1,pass
4330,1,True,1,1,2,1,1,fail
4331,1,True,11,0,11,1,1,fail
4332,1,True,2,2,4,1,1,fail
4333,1,True,1,1,2,1,1,pass
4334,1,False,3,0,3,1,1,pass
4335,1,True,3,3,6,1,1,pass
4336,1,True,1,1,2,1,1,fail
4337,1,True,1,1,2,1,1,pass
4338,1,True,3,0,3,1,1,fail
4339,1,True,4,4,8,1,1,pass
4340,1,True,1,1,2,1,1,pass
4341,1,False,11,1,12,1,1,pass
4342,1,False,48,17,65,1,1,pass
4343,1,False,1,0,1,1,1,fail
4345,1,True,61,17,78,7,3,pass
4346,1,False,11,2,13,2,2,pass
4347,1,False,63,2,65,8,4,pass
4348,1,False,38,2,40,3,2,pass
4349,1,False,5,0,5,1,1,pass
4350,1,False,8,1,9,2,2,pass
4351,1,True,70,4087,4157,58,2,pass
4352,1,False,5,4,9,3,3,pass
4353,1,False,1,0,1,1,1,pass
4354,1,False,83,53,136,6,3,pass
4355,1,False,1,1,2,1,1,pass
4356,1,True,43,1,44,2,1,pass
4357,1,False,31,1,32,3,2,pass
4358,1,False,1,1,2,1,1,pass
4359,1,False,3,3,6,1,1,fail
4360,1,False,3,4,7,1,1,fail
4361,1,False,5,4,9,3,3,fail
4362,1,False,75,3,78,3,2,fail
4363,1,False,4,3,7,2,2,fail
4364,1,False,13,2,15,1,1,pass
4365,1,False,9,1,10,2,1,fail
4366,1,False,26,3,29,6,3,pass
4367,1,False,17,4,21,3,2,pass
4368,1,False,1,5,6,1,1,pass
4369,1,False,14,6,20,4,2,pass
4370,1,False,8,8,16,1,1,pass
4371,1,False,37,26,63,7,3,fail
4372,2,False,338,0,338,8,2,pass
4373,1,False,11,0,11,2,2,pass
4374,1,False,19,16,35,2,1,fail
4375,1,False,119,0,119,1,1,fail
4376,1,False,6,0,6,1,1,fail
4377,1,False,4,4,8,2,1,fail
4378,1,False,210,0,210,8,2,fail
4379,1,True,3,1,4,1,1,pass
4380,1,False,11,6,17,3,2,pass
4381,1,False,138,30,168,3,2,fail
4382,1,False,1,1,2,1,1,pass
4383,1,False,51,0,51,3,1,pass
4384,1,False,0,2,2,1,1,pass
4385,1,False,1,0,1,1,1,fail
4386,1,False,4,1,5,1,1,fail
4387,1,False,1,0,1,1,1,fail
4388,1,False,2,3,5,2,2,fail
4389,1,False,2,2,4,1,1,fail
4390,1,False,2,0,2,1,1,fail
4391,1,False,26,15,41,3,1,fail
4392,1,False,22,22,44,5,1,fail
4395,1,False,7,5,12,1,1,fail
4396,1,False,2,0,2,1,1,pass
4397,2,False,86,60,146,8,2,pass
4398,1,True,39,54,93,1,1,pass
4399,1,True,1,1,2,1,1,pass
4400,1,False,1,0,1,1,1,pass
4401,1,True,1,1,2,1,1,pass
4402,1,True,1,1,2,1,1,pass
4403,1,True,35,19,54,3,2,pass
4404,1,False,1,0,1,1,1,pass
4405,1,True,46,0,46,3,1,pass
4406,1,False,175,10,185,12,2,pass
4407,1,False,1,1,2,1,1,pass
4408,1,False,2,2,4,2,2,pass
4409,1,False,45,0,45,2,2,pass
4410,1,False,10,2,12,2,2,pass
4411,1,False,18,0,18,3,2,pass
4412,1,True,2,2,4,1,1,pass
4413,1,True,19,0,19,1,1,pass
4414,1,False,5,1,6,3,1,pass
4415,1,False,2,2,4,1,1,pass
4416,1,False,2,2,4,1,1,fail
4417,1,False,1,0,1,1,1,fail
4418,1,False,60,4,64,4,3,fail
4419,1,False,60,40,100,4,2,pass
4420,1,False,6,1,7,2,2,pass
4421,1,True,1,1,2,1,1,pass
4422,1,False,2,2,4,2,2,pass
4423,1,False,29,18,47,6,3,pass
4424,1,False,83,3,86,2,1,pass
4425,1,False,2,2,4,2,2,pass
4426,1,False,4,4,8,2,1,pass
4427,1,False,538,108,646,23,7,fail
4428,1,False,1,1,2,1,1,pass
4429,1,True,20,0,20,1,1,fail
4430,1,True,1,1,2,1,1,fail
4431,1,True,3,1,4,1,1,fail
4432,1,False,15,4,19,2,1,pass
4433,1,False,49,0,49,2,1,pass
4434,1,False,1,0,1,1,1,pass
4435,1,False,14,2,16,2,1,pass
4436,1,False,2,2,4,2,2,pass
4437,1,False,9,18,27,2,2,pass
4438,1,False,1,1,2,1,1,fail
4439,1,False,2,2,4,2,2,fail
4440,1,False,9,2,11,2,2,pass
4441,1,False,81,9,90,2,1,pass
4442,1,False,0,10,10,1,1,pass
4443,1,False,5,0,5,2,2,fail
4444,1,False,20,2,22,3,2,pass
4445,1,False,2,6,8,1,1,pass
4446,1,False,4,1,5,1,1,fail
4449,1,False,5,4,9,3,3,pass
4450,1,False,1,0,1,1,1,pass
4451,1,False,13,2,15,3,1,pass
4452,1,False,3,1,4,3,2,pass
4453,1,False,7,0,7,2,2,pass
4454,1,False,274,31,305,7,4,pass
4455,1,False,7,1,8,2,2,pass
4456,1,False,4,4,8,1,1,pass
4457,1,False,6,4,10,3,1,fail
4458,1,False,5,1,6,2,2,pass
4459,1,False,25,9,34,2,2,pass
4461,1,False,5,4,9,3,3,pass
4462,1,False,29,1,30,4,2,pass
4463,1,False,84,16,100,5,3,pass
4464,1,False,15,1,16,1,1,pass
4465,1,False,12,1,13,2,2,pass
4466,1,False,4,1,5,1,1,pass
4467,1,False,1,0,1,1,1,pass
4468,1,False,2,0,2,1,1,pass
4469,1,False,146,152,298,9,3,pass
4470,1,False,0,0,0,1,1,pass
4471,1,False,1,0,1,1,1,pass
4472,1,False,5600,5599,11199,195,4,pass
4475,1,True,1,1,2,1,1,pass
4476,1,True,1,1,2,1,1,pass
4477,1,True,1,1,2,1,1,pass
4478,1,False,21,2,23,3,2,pass
4479,1,False,5,4,9,3,3,pass
4480,1,False,18,21,39,3,1,pass
4481,1,False,18,1,19,4,2,pass
4482,1,False,404,7,411,7,3,pass
4483,1,False,7,7,14,3,3,pass
4485,1,False,80,8,88,6,2,pass
4487,1,False,23,2,25,3,1,pass
4488,1,False,39,0,39,5,3,pass
4489,1,False,2,2,4,2,2,pass
4490,1,False,4,4,8,1,1,pass
4491,1,False,48,26,74,4,2,pass
4492,1,False,47,11,58,1,1,pass
4493,1,False,1,2,3,2,2,pass
4494,1,False,53,0,53,4,2,pass
4495,1,False,1,0,1,1,1,pass
4496,1,False,62,16,78,11,4,pass
4497,1,False,26,0,26,1,1,pass
4498,1,False,214,47,261,4,2,pass
4499,1,False,2,2,4,2,2,pass
4500,1,False,134,0,134,6,3,pass
4501,1,False,8,1,9,2,1,pass
4502,1,False,210,70,280,7,3,fail
4503,1,False,146,3,149,5,2,pass
4504,1,False,45,10,55,4,2,pass
4506,1,True,16,2,18,1,1,pass
4507,1,False,28,2,30,4,2,pass
4508,1,False,4,0,4,1,1,pass
4509,1,False,14,2,16,3,2,pass
4510,1,False,81,37,118,9,3,pass
4511,1,False,557,140,697,14,3,pass
4512,1,False,2,2,4,2,2,pass
4513,1,False,7,1,8,1,1,pass
4514,1,False,4,1,5,2,1,fail
4515,1,False,575,9,584,4,2,fail
4516,1,False,59,1,60,3,2,pass
4517,1,False,4,1,5,2,2,pass
4518,1,False,133,65,198,5,1,pass
4520,1,False,5,4,9,3,3,pass
4521,1,False,8,0,8,1,1,pass
4523,1,False,14,6,20,3,1,pass
4524,1,True,8,6,14,1,1,pass
4525,1,True,2,2,4,1,1,pass
4526,1,False,2,2,4,2,1,pass
4527,1,False,23,2,25,3,1,pass
4528,1,False,5,3,8,1,1,pass
4529,1,False,2,2,4,2,2,pass
4530,1,False,7,0,7,1,1,pass
4531,1,False,1,1,2,1,1,pass
4532,1,False,6,2,8,1,1,pass
4533,1,False,227,3624,3851,92,1,pass
4534,1,False,14,5,19,5,1,pass
4535,1,False,6,6,12,2,1,fail
4536,1,False,4321,1830,6151,89,3,fail
4537,1,True,8,8,16,2,1,pass
4538,1,False,5,4,9,3,3,pass
4539,1,False,38,0,38,4,1,pass
4540,1,False,2,1,3,1,1,pass
4541,1,False,11,8,19,6,3,pass
4542,1,False,140,2,142,5,3,pass
4543,1,False,10,2,12,3,2,pass
4544,1,False,2,2,4,2,2,pass
4545,1,False,27,1,28,2,1,pass
4546,1,True,27,19,46,4,2,pass
4547,1,False,4,4,8,3,2,pass
4548,1,False,329,16,345,16,5,fail
4549,1,False,4,3,7,4,1,pass
4550,1,False,65,6,71,4,2,fail
4551,1,True,6,4,10,2,1,pass
4552,1,False,18,1,19,3,2,pass
4553,1,False,0,1,1,1,1,pass
4554,1,False,43,33,76,3,2,pass
4555,1,False,3,3,6,2,1,pass
4556,1,False,253,18,271,15,4,fail
4557,1,False,2,2,4,2,2,pass
4559,1,False,6,2,8,2,2,fail
4560,1,False,2,2,4,2,2,pass
4561,1,False,92,62,154,10,2,pass
4562,1,False,2,10,12,2,2,pass
4563,1,False,0,2,2,1,1,pass
4564,1,False,92,4,96,4,2,pass
4565,1,False,3,1,4,2,2,pass
4566,1,False,9,1,10,2,1,fail
4567,1,False,22,6,28,4,2,fail
4568,1,False,2,0,2,1,1,fail
4569,1,False,2,1,3,1,1,fail
4570,1,False,4,0,4,1,1,fail
4571,1,False,2,2,4,1,1,fail
4572,1,False,275,123,398,12,3,fail
4573,1,False,33,4,37,4,3,pass
4574,1,False,0,5,5,1,1,pass
4575,1,False,0,1,1,1,1,pass
4577,1,False,2,2,4,2,1,pass
4578,1,False,16,4,20,5,2,fail
4580,1,False,5,4,9,3,3,pass
4581,1,False,9,2,11,2,2,pass
4582,1,False,232,13,245,8,3,pass
4583,1,False,1,2,3,1,1,pass
4584,1,False,62,0,62,3,1,pass
4585,1,True,11,4,15,1,1,pass
4586,1,True,1,2,3,1,1,pass
4587,1,True,3,2,5,1,1,pass
4588,1,False,132,41,173,12,2,pass
4589,1,False,50,7,57,3,1,pass
4590,1,False,73,1,74,4,2,pass
4591,1,False,5,4,9,3,3,pass
4592,1,False,16,5,21,2,2,pass
4593,1,False,2,2,4,2,2,pass
4594,1,False,8,1,9,2,2,fail
4595,1,True,1,1,2,1,1,fail
4596,1,False,5,1,6,2,2,pass
4597,1,False,5,4,9,3,3,pass
4598,1,False,7,3,10,4,2,pass
4599,1,False,3,1,4,2,2,pass
4600,1,False,161,79,240,3,1,pass
4601,1,False,1,1,2,1,1,pass
4602,1,False,61,8,69,3,2,pass
4604,1,False,96,0,96,4,2,pass
4606,1,False,2,2,4,1,1,pass
4607,1,False,5,4,9,3,3,pass
4608,1,False,1,1,2,1,1,pass
4610,1,False,5,4,9,3,3,pass
4611,1,False,2,2,4,1,1,pass
4612,1,False,0,0,0,2,2,fail
4613,1,False,11,0,11,2,2,fail
4614,1,False,8,13,21,2,1,pass
4615,1,False,73,25,98,7,2,pass
4618,1,False,45,16,61,6,4,pass
4619,1,False,5,4,9,3,3,pass
4620,1,False,9,6,15,3,2,pass
4621,1,False,4,4,8,1,1,pass
4622,1,False,2,2,4,2,2,fail
4625,1,False,46,24,70,1,1,fail
4626,1,False,5,4,9,3,3,pass
4627,1,False,57,1,58,1,1,pass
4629,1,False,143,3,146,4,2,pass
4630,1,False,178,0,178,4,2,pass
4631,1,False,18,0,18,2,2,pass
4632,1,False,13,2,15,3,1,pass
4633,1,False,2,2,4,1,1,pass
4634,1,False,267,26,293,5,2,pass
4635,1,False,7,1,8,2,1,pass
4637,1,True,6,6,12,2,2,pass
4638,1,False,2,2,4,2,2,pass
4639,1,False,1,0,1,1,1,pass
4640,1,False,325,25,350,20,7,fail
4641,1,False,2052,2,2054,20,4,pass
4643,1,False,10,6,16,4,2,pass
4644,1,False,2,1,3,1,1,pass
4645,1,False,61,7,68,7,2,fail
4646,1,False,111,39,150,12,2,pass
4647,1,False,286,3,289,4,3,pass
4648,1,False,1,1,2,1,1,pass
4649,1,False,1,1,2,1,1,fail
4650,1,False,1,0,1,1,1,fail
4651,1,False,0,1,1,1,1,pass
4655,1,False,2,2,4,1,1,fail
4656,1,False,2,1,3,1,1,fail
4657,1,False,1,1,2,1,1,fail
4658,1,False,85,11,96,3,2,fail
4659,1,False,1,2,3,1,1,pass
4660,1,False,2,2,4,1,1,pass
4661,1,False,1,1,2,1,1,fail
4662,1,False,14,0,14,1,1,fail
4663,1,False,651,491,1142,86,5,fail
4664,1,False,7,1,8,1,1,pass
4665,1,False,24,2,26,3,3,pass
4666,1,False,5,4,9,3,3,pass
4667,1,False,10,1,11,2,2,pass
4668,1,False,5,4,9,3,3,pass
4669,1,False,29,4,33,1,1,pass
4670,1,False,1,1,2,1,1,pass
4671,1,False,6,3,9,1,1,pass
4672,1,False,93,5,98,7,2,pass
4673,1,False,2,2,4,2,2,pass
4674,1,False,2220,8,2228,18,4,fail
4675,1,False,26,29,55,3,2,pass
4676,1,False,6,10,16,1,1,pass
4677,1,False,20,20,40,2,1,pass
4678,1,False,1,1,2,1,1,pass
4679,1,False,4,4,8,1,1,pass
4680,1,False,1,1,2,1,1,pass
4681,1,False,287,4,291,3,2,pass
4682,1,False,2,2,4,2,2,pass
4683,1,False,1,1,2,1,1,pass
4684,1,False,2,2,4,2,2,pass
4685,1,False,1,1,2,1,1,pass
4687,1,False,185,2,187,9,2,pass
4689,1,False,2,2,4,1,1,pass
4690,1,False,38,21,59,2,1,pass
4691,1,False,2,4,6,1,1,pass
4692,1,False,4,0,4,1,1,pass
4694,1,False,40,5,45,4,2,pass
4696,1,False,38,11,49,6,2,pass
4697,1,False,49,49,98,22,2,pass
4698,1,False,53,1,54,3,2,pass
4699,1,False,8,5,13,2,1,pass
4700,1,False,309,270,579,2,1,pass
4701,1,False,3,1,4,1,1,pass
4704,1,False,11,3,14,5,2,pass
4705,1,False,43,17,60,6,2,pass
4706,1,False,1,1,2,1,1,pass
4707,1,True,3,3,6,1,1,pass
4708,1,False,5,4,9,3,3,pass
4709,1,False,143,43,186,11,2,pass
4710,1,True,2,2,4,1,1,pass
4711,1,False,5,4,9,3,3,pass
4712,1,False,2,2,4,2,2,pass
4713,1,False,7,0,7,2,2,pass
4714,1,False,51,24,75,4,3,pass
4715,1,False,58,0,58,4,2,pass
4716,1,False,15,4,19,2,2,pass
4717,1,False,2,2,4,1,1,pass
4718,1,False,5,4,9,3,3,pass
4719,1,False,3,2,5,2,2,pass
4720,1,False,2,2,4,2,2,pass
4721,1,False,8,2,10,1,1,pass
4722,1,False,2,2,4,2,2,pass
4723,1,False,16,9,25,1,1,pass
4724,1,False,2,2,4,2,2,pass
4726,1,False,2,2,4,2,2,pass
4727,1,False,1,1,2,1,1,pass
4728,1,False,2,2,4,2,2,pass
4730,1,False,2,0,2,1,1,fail
4731,1,False,3,1,4,1,1,fail
4732,1,False,1,1,2,1,1,fail
4733,1,False,2,2,4,1,1,fail
4734,1,False,21,0,21,1,1,fail
4735,1,False,2,2,4,2,2,pass
4736,1,False,2,17,19,2,2,pass
4737,1,False,2,2,4,2,2,pass
4738,1,False,9,1,10,2,2,pass
4739,1,False,99,43,142,5,2,pass
4740,1,False,5,4,9,3,3,pass
4741,1,False,1,0,1,1,1,pass
4742,1,False,13,0,13,1,1,pass
4743,1,True,1,1,2,1,1,pass
4744,1,False,4,0,4,1,1,pass
4745,1,False,1361,183,1544,21,3,pass
4746,1,False,6,4,10,3,3,pass
4747,1,False,56,32,88,3,2,pass
4748,1,False,40,4,44,5,3,pass
4749,1,False,5,4,9,3,3,pass
4750,1,False,1,1,2,1,1,pass
4751,1,False,0,839,839,1,1,pass
4752,1,False,35,0,35,2,1,pass
4753,1,False,3,3,6,2,2,pass
4754,1,False,75,50,125,9,2,pass
4755,1,False,353,4,357,13,4,pass
4756,1,False,13,13,26,6,1,pass
4757,1,False,112,1,113,4,2,pass
4758,1,False,1,1,2,1,1,pass
4759,1,False,0,2,2,1,1,pass
4760,1,False,12,2,14,1,1,fail
4761,1,False,142,34,176,6,2,pass
4764,1,False,2,6,8,2,2,pass
4765,1,False,3,152,155,3,2,fail
4766,1,False,5,1,6,2,2,fail
4767,1,False,1,1,2,1,1,pass
4768,1,False,7,2,9,1,1,fail
4769,1,False,317,150,467,26,2,fail
4770,1,False,1,1,2,1,1,pass
4771,1,False,6,5,11,3,3,pass
4772,1,False,39,2,41,4,2,pass
4773,1,False,2,2,4,2,2,pass
4774,1,False,10,3,13,3,2,pass
4775,1,False,292,16,308,13,3,pass
4776,1,False,61,35,96,6,1,pass
4777,1,False,34,4,38,5,2,fail
4778,1,False,2,2,4,2,2,pass
4779,1,False,649,11,660,9,3,pass
4780,1,False,19,2,21,3,2,pass
4781,1,False,11,0,11,2,2,pass
4782,1,False,540,51,591,21,5,pass
4783,1,False,70,14,84,3,2,pass
4784,1,False,137,0,137,7,5,pass
4785,1,False,1,1,2,1,1,pass
4786,1,False,5,4,9,2,2,fail
4787,1,False,10,1,11,2,2,fail
4788,1,False,0,0,0,1,1,pass
4789,1,False,1,1,2,1,1,pass
4790,1,False,11,3,14,3,3,pass
4791,1,False,5,1,6,1,1,pass
4792,1,False,1,0,1,1,1,fail
4793,1,False,3,2,5,1,1,pass
4794,1,False,2,2,4,2,2,pass
4795,1,False,8,2,10,1,1,pass
4796,1,False,11,22,33,2,2,pass
4797,1,False,2,59,61,3,3,pass
4798,1,False,135,16,151,3,3,pass
4799,1,False,63,74,137,1,1,pass
4802,1,False,439,266,705,8,2,pass
4803,1,False,3,1,4,1,1,pass
4804,1,False,1,1,2,1,1,fail
4805,1,False,9,1,10,2,2,fail
4807,1,False,200,0,200,5,2,pass
4808,1,False,6,1,7,1,1,pass
4810,1,False,549,20,569,20,3,pass
4811,1,False,63,20,83,11,2,pass
4813,1,False,196,23,219,8,4,pass
4815,1,False,16,29,45,1,1,pass
4816,1,False,48,18,66,4,1,pass
4818,1,False,223,23,246,10,3,pass
4819,1,False,3672,79,3751,18,5,pass
4820,1,False,398,21,419,15,5,pass
4821,1,False,8,0,8,1,1,pass
4823,1,False,532,113,645,13,3,pass
4825,1,False,1,1,2,1,1,pass
4826,1,False,6,6,12,2,2,pass
4827,1,False,803,6,809,6,5,pass
4828,1,False,3,3,6,1,1,pass
4829,1,False,1,1,2,1,1,pass
4830,1,False,1,1,2,1,1,pass
4831,1,False,1,1,2,1,1,pass
4832,1,False,6,4,10,4,2,fail
4833,1,False,1,1,2,1,1,fail
4834,1,False,58,2,60,3,3,fail
4836,1,False,10,0,10,4,1,pass
4837,1,False,42,12,54,5,1,fail
4838,1,False,322,49,371,17,4,pass
4839,1,False,21,12,33,1,1,pass
4840,1,False,3835,133,3968,54,3,pass
4841,1,False,263,5,268,9,2,pass
4842,1,False,107,3,110,6,3,pass
4843,1,False,7,0,7,1,1,pass
4844,1,False,5,0,5,1,1,pass
4846,1,False,3,2,5,1,1,pass
4847,1,False,2,2,4,2,2,pass
4848,1,False,1,0,1,1,1,pass
4851,1,False,320,31,351,18,2,pass
4852,1,False,342,18,360,14,3,pass
4853,1,False,248,34,282,11,2,pass
4855,1,False,17,0,17,1,1,pass
4856,1,False,48,47,95,2,1,pass
4857,1,False,10,0,10,1,1,fail
4885,2,True,1597,1222,2819,27,1,pass
4886,1,True,0,8,8,1,1,pass
4887,2,True,1286,1285,2571,4,2,pass
4888,1,True,1,1,2,1,1,fail
4889,2,True,283,51,334,19,1,pass
4890,2,True,58,7,65,4,1,pass
4891,1,True,283,51,334,19,1,fail
4892,2,True,11,7,18,2,1,pass
4893,1,True,11,7,18,2,1,pass
4894,1,True,47,0,47,2,1,pass
4895,1,True,4,4,8,2,1,pass
4896,2,True,2,2,4,2,1,pass
4897,1,True,1,1,2,1,1,pass
4899,1,False,3,2,5,1,1,pass
4900,2,True,78,0,78,4,1,pass
